   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2800 |    30 |      829.090674 |        0.554991 |        0.557613 |     0.472549
  2900 |    30 |      838.101056 |        0.589108 |        0.591993 |     0.489700
  3000 |    30 |      840.317935 |        0.629687 |        0.632095 |     0.382416
   500 |    31 |      362.153237 |        0.040603 |        0.042081 |     3.640634
   600 |    31 |      414.918864 |        0.050306 |        0.053191 |     5.734597
   700 |    31 |      479.361050 |        0.059104 |        0.062108 |     5.082695
   800 |    31 |      560.060700 |        0.066113 |        0.068188 |     3.137396
   900 |    31 |      580.372533 |        0.081897 |        0.084615 |     3.318777
  1000 |    31 |      614.287996 |        0.095010 |        0.098109 |     3.262233
  1100 |    31 |      649.614071 |        0.108790 |        0.111794 |     2.761341
  1200 |    31 |      676.813810 |        0.125909 |        0.128508 |     2.064003
  1300 |    31 |      706.398260 |        0.141788 |        0.144815 |     2.135530
  1400 |    31 |      741.939113 |        0.158596 |        0.160909 |     1.458208
  1500 |    31 |      755.578005 |        0.178003 |        0.180387 |     1.339405
  1600 |    31 |      769.613471 |        0.198293 |        0.201797 |     1.767464
  1700 |    31 |      754.634688 |        0.229907 |        0.232315 |     1.047392
  1800 |    31 |      777.074152 |        0.251412 |        0.253296 |     0.749170
  1900 |    31 |      802.794780 |        0.273204 |        0.274396 |     0.436338
  2000 |    31 |      794.714820 |        0.304294 |        0.306511 |     0.728669
  2100 |    31 |      803.785738 |        0.331402 |        0.334883 |     1.050360
  2200 |    31 |      816.969907 |        0.358391 |        0.361300 |     0.811602
  2300 |    31 |      822.194814 |        0.388885 |        0.392389 |     0.901232
  2400 |    31 |      831.204107 |        0.419211 |        0.422597 |     0.807598
  2500 |    31 |      815.562969 |        0.464296 |        0.467491 |     0.688097
  2600 |    31 |      821.610701 |        0.498509 |        0.501895 |     0.679133
  2700 |    31 |      829.704078 |        0.532413 |        0.535989 |     0.671712
  2800 |    31 |      834.962345 |        0.570297 |        0.572896 |     0.455686
  2900 |    31 |      842.526058 |        0.606704 |        0.608897 |     0.361536
  3000 |    31 |      843.518036 |        0.647521 |        0.650716 |     0.493391
   500 |    32 |      370.877902 |        0.041485 |        0.042295 |     1.954023
   600 |    32 |      437.424437 |        0.047302 |        0.052595 |    11.189516
   700 |    32 |      510.910640 |        0.057507 |        0.060487 |     5.182421
   800 |    32 |      587.952380 |        0.065303 |        0.067019 |     2.628697
   900 |    32 |      596.749468 |        0.083208 |        0.085497 |     2.750716
  1000 |    32 |      639.176604 |        0.095582 |        0.097513 |     2.020454
  1100 |    32 |      679.416854 |        0.109792 |        0.111508 |     1.563518
  1200 |    32 |      692.086845 |        0.127411 |        0.129986 |     2.020958
  1300 |    32 |      721.170618 |        0.144100 |        0.146389 |     1.588352
  1400 |    32 |      754.536402 |        0.160694 |        0.162411 |     1.068249
  1500 |    32 |      776.011748 |        0.181293 |        0.182796 |     0.828511
  1600 |    32 |      790.838250 |        0.201893 |        0.203395 |     0.743977
  1700 |    32 |      767.052745 |        0.234199 |        0.236702 |     1.068920
  1800 |    32 |      787.451369 |        0.256491 |        0.258613 |     0.827291
  1900 |    32 |      809.437800 |        0.280595 |        0.280881 |     0.101963
  2000 |    32 |      805.836779 |        0.309801 |        0.312400 |     0.838849
  2100 |    32 |      816.683710 |        0.338006 |        0.339985 |     0.585455
  2200 |    32 |      826.858510 |        0.366616 |        0.369096 |     0.676335
  2300 |    32 |      831.174155 |        0.396299 |        0.400901 |     1.161112
  2400 |    32 |      838.840871 |        0.428486 |        0.432491 |     0.934787
  2500 |    32 |      820.847377 |        0.477099 |        0.479698 |     0.544700
  2600 |    32 |      828.837658 |        0.511622 |        0.513816 |     0.428725
  2700 |    32 |      836.974741 |        0.544214 |        0.549006 |     0.880575
  2800 |    32 |      842.788056 |        0.583386 |        0.586104 |     0.465896
  2900 |    32 |      846.998764 |        0.621915 |        0.625110 |     0.513705
  3000 |    32 |      851.663726 |        0.663209 |        0.665689 |     0.373872
