   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2800 |    30 |      829.300965 |        0.554895 |        0.557899 |     0.541377
  2900 |    30 |      837.270420 |        0.590086 |        0.592589 |     0.424242
  3000 |    30 |      839.408486 |        0.629997 |        0.632596 |     0.412504
   500 |    31 |      360.887632 |        0.041103 |        0.042200 |     2.668213
   600 |    31 |      416.317254 |        0.051498 |        0.052619 |     2.175926
   700 |    31 |      492.690902 |        0.058603 |        0.060701 |     3.580147
   800 |    31 |      573.130505 |        0.065684 |        0.068283 |     3.956443
   900 |    31 |      583.512995 |        0.081420 |        0.084400 |     3.660322
  1000 |    31 |      620.790596 |        0.094700 |        0.098300 |     3.801611
  1100 |    31 |      668.657349 |        0.107503 |        0.110507 |     2.794411
  1200 |    31 |      680.429374 |        0.126004 |        0.128508 |     1.986755
  1300 |    31 |      710.957555 |        0.140786 |        0.144601 |     2.709568
  1400 |    31 |      744.042366 |        0.157881 |        0.160313 |     1.540320
  1500 |    31 |      755.196255 |        0.178504 |        0.181103 |     1.455857
  1600 |    31 |      773.516167 |        0.197601 |        0.201106 |     1.773649
  1700 |    31 |      756.440972 |        0.229096 |        0.232387 |     1.436154
  1800 |    31 |      780.189217 |        0.251293 |        0.253296 |     0.796964
  1900 |    31 |      803.801834 |        0.273204 |        0.273800 |     0.218169
  2000 |    31 |      798.504648 |        0.302505 |        0.305796 |     1.087642
  2100 |    31 |      803.419795 |        0.330114 |        0.335217 |     1.545573
  2200 |    31 |      816.957025 |        0.356007 |        0.361300 |     1.486740
  2300 |    31 |      824.631539 |        0.388217 |        0.391197 |     0.767672
  2400 |    31 |      829.108408 |        0.420690 |        0.423312 |     0.623406
  2500 |    31 |      816.206717 |        0.464702 |        0.466704 |     0.430968
  2600 |    31 |      821.252587 |        0.499105 |        0.501990 |     0.578007
  2700 |    31 |      831.644288 |        0.530410 |        0.534797 |     0.827078
  2800 |    31 |      834.762162 |        0.569510 |        0.572681 |     0.556788
  2900 |    31 |      842.245228 |        0.605822 |        0.608993 |     0.523416
  3000 |    31 |      844.517458 |        0.647998 |        0.649810 |     0.279628
   500 |    32 |      370.845891 |        0.041008 |        0.042510 |     3.662791
   600 |    32 |      426.671783 |        0.049710 |        0.053406 |     7.434053
   700 |    32 |      500.771030 |        0.056005 |        0.061893 |    10.515113
   800 |    32 |      597.097100 |        0.065494 |        0.067592 |     3.203495
   900 |    32 |      589.079998 |        0.083899 |        0.085306 |     1.676613
  1000 |    32 |      627.705634 |        0.095105 |        0.098610 |     3.685134
  1100 |    32 |      686.488956 |        0.108981 |        0.110602 |     1.487639
  1200 |    32 |      691.367941 |        0.128222 |        0.129700 |     1.152845
  1300 |    32 |      714.091110 |        0.145006 |        0.147486 |     1.709964
  1400 |    32 |      751.016908 |        0.160789 |        0.163078 |     1.423488
  1500 |    32 |      768.444689 |        0.180912 |        0.183392 |     1.370585
  1600 |    32 |      785.133826 |        0.201893 |        0.204277 |     1.180916
  1700 |    32 |      768.532190 |        0.233102 |        0.236797 |     1.585353
  1800 |    32 |      787.542165 |        0.255799 |        0.258398 |     1.015938
  1900 |    32 |      809.608832 |        0.280499 |        0.280809 |     0.110497
  2000 |    32 |      806.051795 |        0.308895 |        0.312209 |     1.072862
  2100 |    32 |      813.838024 |        0.338411 |        0.341582 |     0.937016
  2200 |    32 |      820.162709 |        0.366902 |        0.369287 |     0.649815
  2300 |    32 |      833.504461 |        0.397801 |        0.399494 |     0.425532
  2400 |    32 |      840.539930 |        0.429487 |        0.431585 |     0.488509
  2500 |    32 |      820.840640 |        0.474715 |        0.479817 |     1.074783
  2600 |    32 |      829.275973 |        0.510192 |        0.513697 |     0.686948
  2700 |    32 |      838.877977 |        0.545502 |        0.547314 |     0.332168
  2800 |    32 |      842.447128 |        0.583410 |        0.586605 |     0.547609
  2900 |    32 |      846.255081 |        0.623584 |        0.626278 |     0.432040
  3000 |    32 |      851.189736 |        0.663781 |        0.665784 |     0.301713
