   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2800 |    30 |       75.854494 |        5.941796 |        6.125212 |     3.086868
  2900 |    30 |       78.592895 |        6.019020 |        6.349897 |     5.497196
  3000 |    30 |       76.212194 |        6.871486 |        6.967402 |     1.395852
   500 |    31 |       24.501365 |        0.502300 |        0.603890 |    20.224985
   600 |    31 |       36.693581 |        0.556898 |        0.598502 |     7.470674
   700 |    31 |       29.957451 |        0.941110 |        0.999999 |     6.257442
   800 |    31 |       39.125757 |        0.966215 |        0.999999 |     3.496521
   900 |    31 |       49.534278 |        0.932813 |        0.999904 |     7.192332
  1000 |    31 |       55.709523 |        1.053810 |        1.088381 |     3.280543
  1100 |    31 |       58.696142 |        1.241589 |        1.255608 |     1.129119
  1200 |    31 |       58.250573 |        1.457906 |        1.500082 |     2.892934
  1300 |    31 |       60.485816 |        1.659203 |        1.675606 |     0.988619
  1400 |    31 |       65.301379 |        1.793909 |        1.823902 |     1.671939
  1500 |    31 |       65.200230 |        1.977801 |        2.085710 |     5.455970
  1600 |    31 |       65.702730 |        2.339101 |        2.361798 |     0.970349
  1700 |    31 |       70.032561 |        2.402902 |        2.500200 |     4.049214
  1800 |    31 |       73.843513 |        2.659082 |        2.671814 |     0.478795
  1900 |    31 |       71.898318 |        2.946401 |        3.088093 |     4.808992
  2000 |    31 |       77.012323 |        2.974606 |        3.198886 |     7.539835
  2100 |    31 |       70.922756 |        3.702784 |        3.804803 |     2.755206
  2200 |    31 |       73.760061 |        3.940392 |        4.000497 |     1.525364
  2300 |    31 |       78.483193 |        4.085898 |        4.110599 |     0.604522
  2400 |    31 |       77.176842 |        4.432511 |        4.536986 |     2.357017
  2500 |    31 |       75.667726 |        4.986501 |        5.032706 |     0.926612
  2600 |    31 |       76.256990 |        5.211592 |        5.431294 |     4.215655
  2700 |    31 |       74.661388 |        5.916119 |        5.938482 |     0.378012
  2800 |    31 |       78.129120 |        6.052113 |        6.112003 |     0.989584
  2900 |    31 |       81.315295 |        6.058908 |        6.273198 |     3.536786
  3000 |    31 |       78.791345 |        6.874394 |        6.969190 |     1.378961
   500 |    32 |       28.570187 |        0.500989 |        0.549102 |     9.603579
   600 |    32 |       34.449768 |        0.601792 |        0.652504 |     8.426766
   700 |    32 |       30.884975 |        0.977588 |        0.999999 |     2.292515
   800 |    32 |       40.385621 |        0.948215 |        0.999904 |     5.451208
   900 |    32 |       50.991769 |        0.979209 |        0.999594 |     2.081761
  1000 |    32 |       55.078641 |        1.093411 |        1.135492 |     3.848586
  1100 |    32 |       60.350544 |        1.239204 |        1.258612 |     1.566107
  1200 |    32 |       60.514566 |        1.479101 |        1.500010 |     1.413650
  1300 |    32 |       63.999616 |        1.598287 |        1.662993 |     4.048511
  1400 |    32 |       70.160917 |        1.735401 |        1.750517 |     0.871023
  1500 |    32 |       67.879263 |        1.991796 |        2.089000 |     4.880180
  1600 |    32 |       70.458374 |        2.228999 |        2.284694 |     2.498636
  1700 |    32 |       75.147570 |        2.358508 |        2.398396 |     1.691214
  1800 |    32 |       76.346863 |        2.639508 |        2.668118 |     1.083923
  1900 |    32 |       73.139914 |        2.971005 |        3.098488 |     4.290884
  2000 |    32 |       79.366234 |        3.139400 |        3.174901 |     1.130806
  2100 |    32 |       72.540736 |        3.796911 |        3.815508 |     0.489784
  2200 |    32 |       75.940597 |        3.928804 |        3.999209 |     1.792021
  2300 |    32 |       80.133966 |        4.094601 |        4.148102 |     1.306626
  2400 |    32 |       77.340974 |        4.592204 |        4.702616 |     2.404328
  2500 |    32 |       78.933168 |        4.947782 |        4.988503 |     0.823033
  2600 |    32 |       80.698384 |        5.166388 |        5.250597 |     1.629948
  2700 |    32 |       79.299751 |        5.502391 |        5.832887 |     6.006404
  2800 |    32 |       80.945948 |        5.934906 |        6.074190 |     2.346863
  2900 |    32 |       82.470004 |        6.214905 |        6.429315 |     3.449929
  3000 |    32 |       81.220534 |        6.928992 |        6.962991 |     0.490670
