   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2800 |    30 |       62.624938 |        7.372989 |        7.385461 |     0.169159
  2900 |    30 |       61.111675 |        8.107053 |        8.118285 |     0.138545
  3000 |    30 |       61.008069 |        8.693088 |        8.702284 |     0.105786
   500 |    31 |       34.386278 |        0.439774 |        0.443386 |     0.821340
   600 |    31 |       40.751929 |        0.536599 |        0.538655 |     0.383187
   700 |    31 |       47.714098 |        0.624787 |        0.626183 |     0.223445
   800 |    31 |       48.796079 |        0.797712 |        0.800020 |     0.289328
   900 |    31 |       49.905414 |        0.984329 |        0.989569 |     0.532361
  1000 |    31 |       54.588238 |        1.114038 |        1.117106 |     0.275391
  1100 |    31 |       55.592270 |        1.324407 |        1.327563 |     0.238286
  1200 |    31 |       56.358356 |        1.549972 |        1.558944 |     0.578861
  1300 |    31 |       58.095351 |        1.764385 |        1.775521 |     0.631155
  1400 |    31 |       59.075522 |        2.021134 |        2.023702 |     0.127068
  1500 |    31 |       59.680611 |        2.296647 |        2.300107 |     0.150657
  1600 |    31 |       60.508771 |        2.577057 |        2.581101 |     0.156923
  1700 |    31 |       59.891272 |        2.923415 |        2.946779 |     0.799205
  1800 |    31 |       63.018692 |        3.132412 |        3.135800 |     0.108158
  1900 |    31 |       61.858624 |        3.555598 |        3.558694 |     0.087071
  2000 |    31 |       61.658967 |        3.951652 |        3.956860 |     0.131792
  2100 |    31 |       62.229363 |        4.318542 |        4.322890 |     0.100681
  2200 |    31 |       61.959227 |        4.757980 |        4.764528 |     0.137624
  2300 |    31 |       62.987951 |        5.108926 |        5.122822 |     0.271996
  2400 |    31 |       63.231412 |        5.544032 |        5.557172 |     0.237016
  2500 |    31 |       64.101191 |        5.935218 |        5.948554 |     0.224692
  2600 |    31 |       63.639597 |        6.464917 |        6.480177 |     0.236042
  2700 |    31 |       63.488306 |        6.995095 |        7.003739 |     0.123572
  2800 |    31 |       64.005254 |        7.457418 |        7.471294 |     0.186072
  2900 |    31 |       63.268154 |        8.095213 |        8.107489 |     0.151647
  3000 |    31 |       63.496371 |        8.634296 |        8.646508 |     0.141439
   500 |    32 |       36.519125 |        0.429354 |        0.431254 |     0.442501
   600 |    32 |       42.380035 |        0.533575 |        0.535079 |     0.281854
   700 |    32 |       48.619985 |        0.632475 |        0.635035 |     0.404792
   800 |    32 |       50.408569 |        0.795340 |        0.800092 |     0.597478
   900 |    32 |       51.657552 |        0.983581 |        0.987593 |     0.407892
  1000 |    32 |       56.308398 |        1.115678 |        1.118602 |     0.262098
  1100 |    32 |       57.550917 |        1.320179 |        1.324019 |     0.290872
  1200 |    32 |       58.750573 |        1.535256 |        1.545440 |     0.663343
  1300 |    32 |       59.131563 |        1.792565 |        1.801001 |     0.470627
  1400 |    32 |       60.327886 |        2.044122 |        2.046546 |     0.118586
  1500 |    32 |       61.358268 |        2.307836 |        2.310168 |     0.101048
  1600 |    32 |       63.021580 |        2.553605 |        2.558165 |     0.178576
  1700 |    32 |       61.863032 |        2.939063 |        2.941223 |     0.073497
  1800 |    32 |       62.395919 |        3.265712 |        3.271149 |     0.166461
  1900 |    32 |       64.917296 |        3.497722 |        3.503178 |     0.155989
  2000 |    32 |       63.844337 |        3.942448 |        3.946408 |     0.100445
  2100 |    32 |       64.132540 |        4.327462 |        4.331490 |     0.093084
  2200 |    32 |       64.675414 |        4.707492 |        4.713760 |     0.133149
  2300 |    32 |       64.873172 |        5.124386 |        5.138302 |     0.271564
  2400 |    32 |       65.450933 |        5.529164 |        5.544680 |     0.280621
  2500 |    32 |       64.788417 |        6.063007 |        6.078203 |     0.250635
  2600 |    32 |       65.475761 |        6.483309 |        6.503673 |     0.314101
  2700 |    32 |       65.515085 |        6.996859 |        7.010903 |     0.200718
  2800 |    32 |       65.451976 |        7.537018 |        7.545158 |     0.108002
  2900 |    32 |       65.595975 |        8.060957 |        8.076065 |     0.187425
  3000 |    32 |       65.454102 |        8.653156 |        8.661740 |     0.099201
