   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  1400 |    30 |     2695.327330 |        0.038505 |        0.043392 |    12.693499
  1500 |    30 |     3166.069541 |        0.037789 |        0.042391 |    12.176656
  1600 |    30 |     3952.811214 |        0.037503 |        0.037885 |     1.017165
  1700 |    30 |     3458.338432 |        0.043297 |        0.049400 |    14.096916
  1800 |    30 |     3903.291240 |        0.044703 |        0.049090 |     9.813334
  1900 |    30 |     4150.191489 |        0.050092 |        0.051093 |     1.999048
  2000 |    30 |     4657.637778 |        0.049496 |        0.050187 |     1.396917
  2100 |    30 |     4192.028214 |        0.059891 |        0.061417 |     2.547771
  2200 |    30 |     4351.938036 |        0.064492 |        0.065112 |     0.961183
  2300 |    30 |     4929.902085 |        0.061512 |        0.062799 |     2.093023
  2400 |    30 |     5791.958529 |        0.057387 |        0.058699 |     2.285002
  2500 |    30 |     5643.539878 |        0.064301 |        0.065088 |     1.223582
  2600 |    30 |     6153.139076 |        0.063801 |        0.064611 |     1.270553
  2700 |    30 |     6155.256286 |        0.068998 |        0.069690 |     1.002073
  2800 |    30 |     6221.659755 |        0.073099 |        0.074100 |     1.369863
  2900 |    30 |     6186.037598 |        0.077295 |        0.078821 |     1.974090
  3000 |    30 |     4416.957371 |        0.119400 |        0.120091 |     0.579073
   500 |    31 |      636.283545 |        0.021100 |        0.023198 |     9.943502
   600 |    31 |      795.834942 |        0.023103 |        0.028801 |    24.664602
   700 |    31 |     1086.041724 |        0.023723 |        0.028491 |    20.100502
   800 |    31 |     1264.533247 |        0.027680 |        0.031209 |    12.747631
   900 |    31 |     1724.624365 |        0.025201 |        0.028777 |    14.191107
  1000 |    31 |     1992.627975 |        0.027490 |        0.030518 |    11.014744
  1100 |    31 |     2280.438538 |        0.031400 |        0.032210 |     2.581625
  1200 |    31 |     2717.506153 |        0.031209 |        0.032115 |     2.902979
  1300 |    31 |     2715.058730 |        0.033307 |        0.040507 |    21.617752
  1400 |    31 |     2802.935535 |        0.039005 |        0.043011 |    10.268949
  1500 |    31 |     3378.342541 |        0.038505 |        0.040507 |     5.201238
  1600 |    31 |     4072.822101 |        0.037718 |        0.038314 |     1.580278
  1700 |    31 |     3580.643957 |        0.041890 |        0.049210 |    17.472965
  1800 |    31 |     4005.477587 |        0.048304 |        0.049376 |     2.221125
  1900 |    31 |     4243.951847 |        0.050807 |        0.051808 |     1.970906
  2000 |    31 |     4723.313791 |        0.050211 |        0.051212 |     1.994302
  2100 |    31 |     4296.355917 |        0.061893 |        0.062490 |     0.963020
  2200 |    31 |     4421.868697 |        0.065398 |        0.066209 |     1.239519
  2300 |    31 |     5110.243879 |        0.062299 |        0.063205 |     1.454267
  2400 |    31 |     5761.049576 |        0.058508 |        0.059700 |     2.037490
  2500 |    31 |     5708.756297 |        0.065303 |        0.065899 |     0.912742
  2600 |    31 |     6277.528586 |        0.064087 |        0.065613 |     2.380952
  2700 |    31 |     6294.622452 |        0.069785 |        0.070500 |     1.024940
  2800 |    31 |     6414.823486 |        0.073600 |        0.074005 |     0.550696
  2900 |    31 |     6452.437069 |        0.078893 |        0.079513 |     0.785736
  3000 |    31 |     4477.657564 |        0.121593 |        0.122213 |     0.509804
   500 |    32 |      691.913236 |        0.021696 |        0.022507 |     3.736264
   600 |    32 |      801.682169 |        0.024891 |        0.029397 |    18.103449
   700 |    32 |     1115.236631 |        0.023603 |        0.028491 |    20.707071
   800 |    32 |     1277.250687 |        0.029016 |        0.031400 |     8.216927
   900 |    32 |     1798.144968 |        0.025415 |        0.028586 |    12.476548
  1000 |    32 |     2139.379436 |        0.026202 |        0.029302 |    11.828936
  1100 |    32 |     2443.703330 |        0.027800 |        0.031114 |    11.921098
  1200 |    32 |     2804.287359 |        0.029612 |        0.031400 |     6.038647
  1300 |    32 |     3236.394445 |        0.030804 |        0.032711 |     6.191950
  1400 |    32 |     2921.631630 |        0.039196 |        0.042701 |     8.941606
  1500 |    32 |     3389.821555 |        0.037885 |        0.041914 |    10.635620
  1600 |    32 |     4117.235282 |        0.036716 |        0.040388 |    10.000000
  1700 |    32 |     4447.065289 |        0.039291 |        0.040293 |     2.548544
  1800 |    32 |     4221.569325 |        0.041795 |        0.048900 |    16.999430
  1900 |    32 |     4537.406480 |        0.049305 |        0.049996 |     1.402321
  2000 |    32 |     4801.957266 |        0.047398 |        0.049305 |     4.024145
  2100 |    32 |     4403.308941 |        0.062180 |        0.063086 |     1.457055
  2200 |    32 |     4446.624886 |        0.066185 |        0.067186 |     1.512968
  2300 |    32 |     5479.726996 |        0.060296 |        0.060892 |     0.988533
  2400 |    32 |     6297.856507 |        0.056696 |        0.057817 |     1.976451
  2500 |    32 |     6319.359307 |        0.061202 |        0.062299 |     1.791975
  2600 |    32 |     6848.250769 |        0.061488 |        0.062180 |     1.124467
  2700 |    32 |     6642.697641 |        0.067902 |        0.068593 |     1.018258
  2800 |    32 |     6878.743729 |        0.070095 |        0.071716 |     2.312925
  2900 |    32 |     6855.896477 |        0.076509 |        0.077200 |     0.903708
  3000 |    32 |     4889.152476 |        0.114202 |        0.115490 |     1.127349
