   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  1100 |    30 |     4160.004037 |        0.017084 |        0.017152 |     0.397955
  1200 |    30 |     4356.406650 |        0.019408 |        0.019496 |     0.453952
  1300 |    30 |     4721.993123 |        0.020892 |        0.021092 |     0.956635
  1400 |    30 |     5414.610648 |        0.021228 |        0.021368 |     0.659840
  1500 |    30 |     5728.921968 |        0.023044 |        0.023148 |     0.451841
  1600 |    30 |     6030.883080 |        0.024948 |        0.025040 |     0.368825
  1700 |    30 |     6584.150621 |        0.025644 |        0.025896 |     0.982749
  1800 |    30 |     6834.667360 |        0.027872 |        0.027968 |     0.345505
  1900 |    30 |     7151.799625 |        0.029668 |        0.029756 |     0.296963
  2000 |    30 |     7377.025288 |        0.031880 |        0.031980 |     0.313753
  2100 |    30 |     7649.832666 |        0.033888 |        0.034020 |     0.389702
  2200 |    30 |     7863.025245 |        0.036188 |        0.036316 |     0.354123
  2300 |    30 |     8538.374565 |        0.036436 |        0.036548 |     0.307749
  2400 |    30 |     8942.792598 |        0.037844 |        0.037972 |     0.338134
  2500 |    30 |     8672.986566 |        0.042348 |        0.042476 |     0.302172
  2600 |    30 |     9596.199059 |        0.041456 |        0.041576 |     0.289354
  2700 |    30 |     9510.652248 |        0.045020 |        0.045156 |     0.302027
  2800 |    30 |    10199.616390 |        0.045148 |        0.045344 |     0.434017
  2900 |    30 |     9951.215750 |        0.049624 |        0.049864 |     0.483453
  3000 |    30 |    10185.132949 |        0.051976 |        0.052112 |     0.261966
   500 |    31 |     1064.274947 |        0.014236 |        0.014340 |     0.731398
   600 |    31 |     1652.036512 |        0.013188 |        0.013296 |     0.819186
   700 |    31 |     1930.304012 |        0.015400 |        0.015476 |     0.493481
   800 |    31 |     2520.095745 |        0.015396 |        0.015468 |     0.469415
   900 |    31 |     2859.680986 |        0.017168 |        0.017264 |     0.557659
  1000 |    31 |     3483.439035 |        0.017432 |        0.017512 |     0.459466
  1100 |    31 |     4287.898007 |        0.017080 |        0.017220 |     0.818993
  1200 |    31 |     4540.365135 |        0.019200 |        0.019316 |     0.604391
  1300 |    31 |     4815.785094 |        0.021284 |        0.021388 |     0.488326
  1400 |    31 |     5653.865848 |        0.021040 |        0.021128 |     0.418743
  1500 |    31 |     5876.760379 |        0.023196 |        0.023356 |     0.689777
  1600 |    31 |     6202.397884 |        0.025012 |        0.025156 |     0.576399
  1700 |    31 |     6751.053895 |        0.025876 |        0.026068 |     0.742148
  1800 |    31 |     7112.498907 |        0.027680 |        0.027752 |     0.260420
  1900 |    31 |     7342.697096 |        0.029864 |        0.029976 |     0.375473
  2000 |    31 |     7661.813386 |        0.031652 |        0.031844 |     0.606720
  2100 |    31 |     7829.281600 |        0.034256 |        0.034344 |     0.256646
  2200 |    31 |     8181.395569 |        0.035940 |        0.036040 |     0.278308
  2300 |    31 |     8788.026987 |        0.036584 |        0.036712 |     0.349780
  2400 |    31 |     9286.528991 |        0.037704 |        0.037800 |     0.254419
  2500 |    31 |     8930.030700 |        0.042580 |        0.042684 |     0.244094
  2600 |    31 |     9930.120768 |        0.041296 |        0.041516 |     0.532687
  2700 |    31 |     9793.704630 |        0.045244 |        0.045412 |     0.371343
  2800 |    31 |    10584.433278 |        0.045028 |        0.045184 |     0.347064
  2900 |    31 |    10253.891407 |        0.049836 |        0.050056 |     0.441029
  3000 |    31 |    10539.890737 |        0.051948 |        0.052068 |     0.230912
   500 |    32 |     1091.093745 |        0.014268 |        0.014424 |     1.092675
   600 |    32 |     1741.406165 |        0.012844 |        0.012984 |     1.090551
   700 |    32 |     2002.149959 |        0.015316 |        0.015412 |     0.627531
   800 |    32 |     2697.682225 |        0.014788 |        0.014924 |     0.918217
   900 |    32 |     3007.118728 |        0.016848 |        0.016964 |     0.688763
  1000 |    32 |     3676.724155 |        0.017000 |        0.017100 |     0.588377
  1100 |    32 |     4478.535036 |        0.016924 |        0.017008 |     0.496368
  1200 |    32 |     4772.015774 |        0.018772 |        0.019000 |     1.214503
  1300 |    32 |     5153.100341 |        0.020584 |        0.020644 |     0.291379
  1400 |    32 |     5966.171604 |        0.020600 |        0.020696 |     0.466567
  1500 |    32 |     6143.054846 |        0.022940 |        0.023032 |     0.400296
  1600 |    32 |     6582.618239 |        0.024296 |        0.024480 |     0.757448
  1700 |    32 |     7153.106428 |        0.025192 |        0.025480 |     1.143825
  1800 |    32 |     7465.714308 |        0.027196 |        0.027312 |     0.426004
  1900 |    32 |     7799.036526 |        0.028964 |        0.029116 |     0.524759
  2000 |    32 |     8126.643013 |        0.030748 |        0.030984 |     0.768126
  2100 |    32 |     8373.564994 |        0.033092 |        0.033156 |     0.193627
  2200 |    32 |     8691.288769 |        0.034944 |        0.035056 |     0.320889
  2300 |    32 |     9317.384802 |        0.035584 |        0.035748 |     0.461160
  2400 |    32 |     9781.237188 |        0.036924 |        0.037080 |     0.422733
  2500 |    32 |     9502.083868 |        0.041344 |        0.041444 |     0.241931
  2600 |    32 |    10502.758465 |        0.040404 |        0.040524 |     0.296886
  2700 |    32 |    10375.110018 |        0.043996 |        0.044268 |     0.618541
  2800 |    32 |    11186.668483 |        0.044040 |        0.044148 |     0.244883
  2900 |    32 |    10656.584623 |        0.049556 |        0.049676 |     0.242811
  3000 |    32 |    11177.814358 |        0.050572 |        0.050680 |     0.213254
