   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2800 |    30 |       77.109977 |        5.939484 |        5.963898 |     0.411047
  2900 |    30 |       77.344444 |        6.042504 |        6.479287 |     7.228507
  3000 |    30 |       75.853025 |        6.921887 |        7.009101 |     1.259967
   500 |    31 |       22.607815 |        0.599098 |        0.653100 |     9.013849
   600 |    31 |       36.470816 |        0.555182 |        0.597310 |     7.588251
   700 |    31 |       29.953826 |        0.959301 |        0.999904 |     4.232528
   800 |    31 |       39.117145 |        0.966406 |        0.999904 |     3.466226
   900 |    31 |       49.560038 |        0.939894 |        1.000118 |     6.407589
  1000 |    31 |       52.593058 |        1.112318 |        1.145101 |     2.947228
  1100 |    31 |       58.869434 |        1.239586 |        1.257396 |     1.436759
  1200 |    31 |       58.626666 |        1.353812 |        1.500082 |    10.804290
  1300 |    31 |       63.681828 |        1.549387 |        1.604390 |     3.549995
  1400 |    31 |       59.813619 |        1.939607 |        1.999998 |     3.113591
  1500 |    31 |       65.181327 |        2.053690 |        2.096319 |     2.075739
  1600 |    31 |       67.884701 |        2.221704 |        2.280307 |     2.637764
  1700 |    31 |       72.559833 |        2.335787 |        2.414393 |     3.365316
  1800 |    31 |       73.775267 |        2.640510 |        2.669287 |     1.089832
  1900 |    31 |       71.683285 |        2.991199 |        3.078198 |     2.908497
  2000 |    31 |       77.446425 |        3.116202 |        3.136396 |     0.648034
  2100 |    31 |       75.349027 |        3.441405 |        3.539395 |     2.847384
  2200 |    31 |       74.229355 |        3.926992 |        3.978491 |     1.311396
  2300 |    31 |       79.734787 |        4.002595 |        4.021811 |     0.480102
  2400 |    31 |       75.709372 |        4.539204 |        4.629922 |     1.998550
  2500 |    31 |       76.014306 |        4.931283 |        5.032396 |     2.050447
  2600 |    31 |       79.697511 |        4.979205 |        5.176306 |     3.958476
  2700 |    31 |       75.584380 |        5.538607 |        5.943799 |     7.315782
  2800 |    31 |       79.703495 |        5.949998 |        5.988002 |     0.638722
  2900 |    31 |       82.380909 |        6.004691 |        6.119394 |     1.910226
  3000 |    31 |       78.555433 |        6.863499 |        6.995606 |     1.924787
   500 |    32 |       27.341740 |        0.503397 |        0.587416 |    16.690348
   600 |    32 |       36.261041 |        0.587201 |        0.606012 |     3.203541
   700 |    32 |       30.928358 |        0.959802 |        0.999808 |     4.168219
   800 |    32 |       40.403702 |        0.946307 |        0.999808 |     5.653675
   900 |    32 |       51.008836 |        0.934482 |        0.999999 |     7.011098
  1000 |    32 |       54.979118 |        1.126504 |        1.132298 |     0.514297
  1100 |    32 |       60.029952 |        1.243687 |        1.256585 |     1.037114
  1200 |    32 |       63.262812 |        1.341987 |        1.422596 |     6.006716
  1300 |    32 |       64.061032 |        1.541901 |        1.662016 |     7.790079
  1400 |    32 |       68.023967 |        1.772022 |        1.800895 |     1.629353
  1500 |    32 |       68.171093 |        1.966190 |        2.086496 |     6.118737
  1600 |    32 |       70.017858 |        2.218795 |        2.295399 |     3.452500
  1700 |    32 |       75.092802 |        2.348089 |        2.418613 |     3.003473
  1800 |    32 |       73.910186 |        2.728415 |        2.754092 |     0.941121
  1900 |    32 |       75.814883 |        2.968884 |        2.998590 |     1.000610
  2000 |    32 |       79.156840 |        3.003597 |        3.194308 |     6.349421
  2100 |    32 |       70.780958 |        3.837800 |        3.893685 |     1.456181
  2200 |    32 |       76.345325 |        3.914714 |        3.985000 |     1.795426
  2300 |    32 |       81.988152 |        3.973985 |        4.025102 |     1.286289
  2400 |    32 |       76.746691 |        4.560804 |        4.749298 |     4.132905
  2500 |    32 |       77.397721 |        4.957294 |        5.032706 |     1.521229
  2600 |    32 |       80.572691 |        5.050397 |        5.252695 |     4.005589
  2700 |    32 |       77.060072 |        5.919003 |        5.961108 |     0.711348
  2800 |    32 |       80.534385 |        5.967093 |        6.161404 |     3.256379
  2900 |    32 |       83.697960 |        6.185699 |        6.302691 |     1.891330
  3000 |    32 |       80.905979 |        6.914592 |        7.003713 |     1.288881
