   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2800 |    30 |      123.078395 |        3.751930 |        3.757242 |     0.141583
  2900 |    30 |      120.741339 |        4.103019 |        4.108207 |     0.126449
  3000 |    30 |      121.416872 |        4.367411 |        4.372379 |     0.113753
   500 |    31 |       90.358715 |        0.167700 |        0.168412 |     0.424732
   600 |    31 |      104.154447 |        0.210420 |        0.210572 |     0.072321
   700 |    31 |       72.237533 |        0.412584 |        0.413460 |     0.212366
   800 |    31 |       78.499883 |        0.494828 |        0.497308 |     0.501207
   900 |    31 |       90.372188 |        0.545524 |        0.546784 |     0.230951
  1000 |    31 |       99.409601 |        0.610688 |        0.613512 |     0.462452
  1100 |    31 |       98.452505 |        0.746565 |        0.749716 |     0.422171
  1200 |    31 |      104.173649 |        0.839893 |        0.843393 |     0.416731
  1300 |    31 |      105.513441 |        0.971873 |        0.976953 |     0.522702
  1400 |    31 |      111.693496 |        1.067229 |        1.070661 |     0.321573
  1500 |    31 |      111.002114 |        1.232001 |        1.236761 |     0.386363
  1600 |    31 |      116.798208 |        1.332425 |        1.336305 |     0.291190
  1700 |    31 |      117.185735 |        1.495421 |        1.505657 |     0.684488
  1800 |    31 |      116.583239 |        1.691613 |        1.694877 |     0.192958
  1900 |    31 |      121.061655 |        1.811641 |        1.818085 |     0.355700
  2000 |    31 |      119.652873 |        2.036605 |        2.038597 |     0.097806
  2100 |    31 |      123.164446 |        2.179837 |        2.183981 |     0.190107
  2200 |    31 |      123.061168 |        2.395318 |        2.399002 |     0.153805
  2300 |    31 |      121.299474 |        2.658046 |        2.660490 |     0.091946
  2400 |    31 |      127.302724 |        2.756158 |        2.759414 |     0.118132
  2500 |    31 |      126.208620 |        3.018306 |        3.020490 |     0.072363
  2600 |    31 |      126.685193 |        3.250934 |        3.255162 |     0.130055
  2700 |    31 |      125.969149 |        3.520618 |        3.525454 |     0.137362
  2800 |    31 |      128.156105 |        3.726546 |        3.731106 |     0.122364
  2900 |    31 |      125.130724 |        4.095143 |        4.099031 |     0.094939
  3000 |    31 |      125.953273 |        4.351467 |        4.357535 |     0.139446
   500 |    32 |       93.727649 |        0.167404 |        0.167704 |     0.179250
   600 |    32 |      109.084253 |        0.206600 |        0.207612 |     0.489914
   700 |    32 |       74.045256 |        0.414888 |        0.416944 |     0.495552
   800 |    32 |       81.778576 |        0.491296 |        0.492768 |     0.299587
   900 |    32 |       92.446690 |        0.549684 |        0.552108 |     0.440989
  1000 |    32 |      100.876232 |        0.623637 |        0.624560 |     0.148143
  1100 |    32 |      102.106073 |        0.744461 |        0.746780 |     0.311625
  1200 |    32 |      108.565054 |        0.832869 |        0.835224 |     0.282863
  1300 |    32 |      107.816951 |        0.982781 |        0.987513 |     0.481477
  1400 |    32 |      114.423653 |        1.075521 |        1.078941 |     0.317986
  1500 |    32 |      115.130225 |        1.227733 |        1.230853 |     0.254121
  1600 |    32 |      120.745904 |        1.332533 |        1.334717 |     0.163895
  1700 |    32 |      120.157605 |        1.505457 |        1.515993 |     0.699870
  1800 |    32 |      121.134920 |        1.672945 |        1.686057 |     0.783773
  1900 |    32 |      124.663877 |        1.815377 |        1.824617 |     0.508976
  2000 |    32 |      125.247318 |        2.008297 |        2.010917 |     0.130459
  2100 |    32 |      126.797561 |        2.187142 |        2.191050 |     0.178681
  2200 |    32 |      127.601998 |        2.384694 |        2.389074 |     0.183664
  2300 |    32 |      127.046609 |        2.618170 |        2.622846 |     0.178597
  2400 |    32 |      131.834411 |        2.749666 |        2.751850 |     0.079433
  2500 |    32 |      131.984602 |        2.974606 |        2.979786 |     0.174135
  2600 |    32 |      132.419717 |        3.209542 |        3.212206 |     0.082995
  2700 |    32 |      132.990859 |        3.449850 |        3.452770 |     0.084643
  2800 |    32 |      131.090576 |        3.759846 |        3.766603 |     0.179693
  2900 |    32 |      129.340218 |        4.089307 |        4.096299 |     0.170982
  3000 |    32 |      129.809008 |        4.362831 |        4.367199 |     0.100116
