   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2800 |    30 |       74.813461 |        0.005997 |        0.006173 |     2.937891
  2900 |    30 |       76.711593 |        0.006138 |        0.006486 |     5.668249
  3000 |    30 |       75.950513 |        0.006929 |        0.006988 |     0.847119
   500 |    31 |       26.713607 |        0.000521 |        0.000553 |     6.320128
   600 |    31 |       32.904093 |        0.000611 |        0.000657 |     7.544003
   700 |    31 |       29.985454 |        0.000955 |        0.001000 |     4.628706
   800 |    31 |       39.164750 |        0.000941 |        0.001000 |     6.192852
   900 |    31 |       49.425010 |        0.000928 |        0.001000 |     7.791340
  1000 |    31 |       52.818959 |        0.001126 |        0.001157 |     2.798314
  1100 |    31 |       55.148354 |        0.001318 |        0.001329 |     0.833982
  1200 |    31 |       58.534007 |        0.001494 |        0.001500 |     0.414944
  1300 |    31 |       61.579926 |        0.001648 |        0.001662 |     0.881217
  1400 |    31 |       59.781713 |        0.001980 |        0.002000 |     1.009006
  1500 |    31 |       67.415010 |        0.002000 |        0.002033 |     1.670383
  1600 |    31 |       65.667366 |        0.002339 |        0.002368 |     1.251873
  1700 |    31 |       72.493849 |        0.002394 |        0.002415 |     0.844386
  1800 |    31 |       70.813218 |        0.002742 |        0.002791 |     1.794533
  1900 |    31 |       73.266132 |        0.002984 |        0.003001 |     0.552883
  2000 |    31 |       74.037323 |        0.003234 |        0.003273 |     1.227632
  2100 |    31 |       71.515546 |        0.003641 |        0.003762 |     3.328793
  2200 |    31 |       74.162615 |        0.003943 |        0.003977 |     0.884731
  2300 |    31 |       80.068932 |        0.003939 |        0.004014 |     1.898612
  2400 |    31 |       75.600425 |        0.004561 |        0.004647 |     1.896557
  2500 |    31 |       75.963462 |        0.004923 |        0.005002 |     1.607021
  2600 |    31 |       76.636407 |        0.005144 |        0.005431 |     5.592662
  2700 |    31 |       74.438902 |        0.005864 |        0.005963 |     1.704929
  2800 |    31 |       77.496133 |        0.005997 |        0.006188 |     3.191743
  2900 |    31 |       79.537235 |        0.006253 |        0.006446 |     3.084549
  3000 |    31 |       78.512180 |        0.006923 |        0.006989 |     0.941496
   500 |    32 |       24.319224 |        0.000596 |        0.000646 |     8.313682
   600 |    32 |       36.102762 |        0.000600 |        0.000642 |     7.116164
   700 |    32 |       30.949124 |        0.000953 |        0.001000 |     4.886833
   800 |    32 |       40.388908 |        0.000946 |        0.001000 |     5.685197
   900 |    32 |       51.029372 |        0.000925 |        0.001000 |     8.188944
  1000 |    32 |       52.958758 |        0.001144 |        0.001180 |     3.103182
  1100 |    32 |       57.063489 |        0.001315 |        0.001327 |     0.942866
  1200 |    32 |       60.140503 |        0.001499 |        0.001500 |     0.106600
  1300 |    32 |       63.625366 |        0.001652 |        0.001664 |     0.683923
  1400 |    32 |       61.805656 |        0.001903 |        0.002000 |     5.113715
  1500 |    32 |       68.624592 |        0.002004 |        0.002033 |     1.453001
  1600 |    32 |       68.769529 |        0.002323 |        0.002340 |     0.731717
  1700 |    32 |       72.164544 |        0.002446 |        0.002500 |     2.190905
  1800 |    32 |       71.808982 |        0.002730 |        0.002813 |     3.033294
  1900 |    32 |       75.671186 |        0.002987 |        0.003000 |     0.445374
  2000 |    32 |       82.230458 |        0.002969 |        0.003020 |     1.693405
  2100 |    32 |       75.822388 |        0.003572 |        0.003654 |     2.300745
  2200 |    32 |       76.285895 |        0.003949 |        0.003987 |     0.959884
  2300 |    32 |       79.031857 |        0.004155 |        0.004203 |     1.160302
  2400 |    32 |       76.735687 |        0.004609 |        0.004734 |     2.712378
  2500 |    32 |       78.522428 |        0.004942 |        0.005014 |     1.450618
  2600 |    32 |       78.382313 |        0.005290 |        0.005413 |     2.319282
  2700 |    32 |       76.797466 |        0.005909 |        0.005983 |     1.255598
  2800 |    32 |       81.235821 |        0.006003 |        0.006070 |     1.117660
  2900 |    32 |       81.315192 |        0.006398 |        0.006504 |     1.647365
  3000 |    32 |       81.153641 |        0.006927 |        0.006988 |     0.886333
