   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2800 |    30 |      830.623847 |        0.000555 |        0.000557 |     0.412619
  2900 |    30 |      836.265788 |        0.000590 |        0.000593 |     0.541217
  3000 |    30 |      839.183965 |        0.000629 |        0.000633 |     0.602775
   500 |    31 |      361.768354 |        0.000041 |        0.000042 |     3.456356
   600 |    31 |      412.389529 |        0.000051 |        0.000053 |     2.736549
   700 |    31 |      488.654789 |        0.000058 |        0.000061 |     5.325686
   800 |    31 |      573.322630 |        0.000066 |        0.000068 |     3.333333
   900 |    31 |      587.556046 |        0.000081 |        0.000084 |     3.075571
  1000 |    31 |      618.215069 |        0.000095 |        0.000098 |     3.477823
  1100 |    31 |      668.379126 |        0.000108 |        0.000110 |     2.217787
  1200 |    31 |      677.954955 |        0.000127 |        0.000128 |     1.431262
  1300 |    31 |      708.524829 |        0.000141 |        0.000145 |     2.765132
  1400 |    31 |      742.033736 |        0.000158 |        0.000161 |     1.781670
  1500 |    31 |      755.174860 |        0.000179 |        0.000181 |     0.852538
  1600 |    31 |      771.819315 |        0.000199 |        0.000201 |     1.101137
  1700 |    31 |      754.136906 |        0.000229 |        0.000233 |     1.846828
  1800 |    31 |      777.596364 |        0.000251 |        0.000253 |     1.036220
  1900 |    31 |      801.310156 |        0.000274 |        0.000274 |     0.121962
  2000 |    31 |      796.883962 |        0.000304 |        0.000306 |     0.564131
  2100 |    31 |      803.007523 |        0.000332 |        0.000335 |     0.782540
  2200 |    31 |      815.907914 |        0.000358 |        0.000361 |     0.918775
  2300 |    31 |      825.095158 |        0.000389 |        0.000391 |     0.570028
  2400 |    31 |      831.535404 |        0.000420 |        0.000422 |     0.476380
  2500 |    31 |      817.020388 |        0.000464 |        0.000467 |     0.492965
  2600 |    31 |      822.117915 |        0.000499 |        0.000502 |     0.544699
  2700 |    31 |      831.001390 |        0.000533 |        0.000535 |     0.523748
  2800 |    31 |      834.679162 |        0.000569 |        0.000574 |     0.707527
  2900 |    31 |      842.836461 |        0.000606 |        0.000609 |     0.381379
  3000 |    31 |      843.893590 |        0.000648 |        0.000651 |     0.419580
   500 |    32 |      362.525125 |        0.000041 |        0.000043 |     3.218391
   600 |    32 |      427.245371 |        0.000051 |        0.000054 |     4.664179
   700 |    32 |      499.334008 |        0.000060 |        0.000062 |     2.816343
   800 |    32 |      591.858286 |        0.000065 |        0.000068 |     3.499818
   900 |    32 |      595.067838 |        0.000084 |        0.000085 |     2.024522
  1000 |    32 |      636.256134 |        0.000096 |        0.000099 |     2.275538
  1100 |    32 |      680.467394 |        0.000109 |        0.000111 |     1.835664
  1200 |    32 |      694.416420 |        0.000127 |        0.000130 |     2.693032
  1300 |    32 |      721.902079 |        0.000144 |        0.000148 |     2.721088
  1400 |    32 |      752.319180 |        0.000161 |        0.000163 |     1.362357
  1500 |    32 |      768.427776 |        0.000181 |        0.000183 |     1.109497
  1600 |    32 |      786.852016 |        0.000203 |        0.000204 |     0.741002
  1700 |    32 |      768.619851 |        0.000233 |        0.000236 |     1.339331
  1800 |    32 |      787.127080 |        0.000257 |        0.000259 |     0.583982
  1900 |    32 |      809.037888 |        0.000281 |        0.000281 |     0.076446
  2000 |    32 |      807.890799 |        0.000309 |        0.000312 |     0.972222
  2100 |    32 |      813.701868 |        0.000338 |        0.000341 |     0.831161
  2200 |    32 |      826.101167 |        0.000367 |        0.000369 |     0.649984
  2300 |    32 |      829.574446 |        0.000398 |        0.000401 |     0.682063
  2400 |    32 |      840.005920 |        0.000430 |        0.000432 |     0.443976
  2500 |    32 |      821.189653 |        0.000476 |        0.000479 |     0.650716
  2600 |    32 |      829.130876 |        0.000510 |        0.000514 |     0.663551
  2700 |    32 |      836.961720 |        0.000546 |        0.000548 |     0.476149
  2800 |    32 |      842.624264 |        0.000583 |        0.000586 |     0.425010
  2900 |    32 |      846.764712 |        0.000624 |        0.000626 |     0.309692
  3000 |    32 |      851.452420 |        0.000664 |        0.000666 |     0.434720
