   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2800 |    30 |      141.787136 |        3.035903 |        3.259897 |     7.378176
  2900 |    30 |      152.017408 |        3.214502 |        3.237486 |     0.714996
  3000 |    30 |      148.027510 |        3.392887 |        3.610301 |     6.407932
   500 |    31 |       80.048527 |        0.183010 |        0.188994 |     3.269932
   600 |    31 |       62.963589 |        0.347090 |        0.348306 |     0.350323
   700 |    31 |       48.172349 |        0.553012 |        0.642800 |    16.236258
   800 |    31 |       76.923064 |        0.494504 |        0.500107 |     1.133022
   900 |    31 |       72.563459 |        0.652385 |        0.659585 |     1.103680
  1000 |    31 |       61.004090 |        0.980496 |        0.999999 |     1.989058
  1100 |    31 |       73.832557 |        0.977015 |        0.999904 |     2.342663
  1200 |    31 |       88.035803 |        0.961089 |        0.999999 |     4.048523
  1300 |    31 |      103.069368 |        0.994205 |        0.999808 |     0.563549
  1400 |    31 |      108.688416 |        1.060700 |        1.094580 |     3.194048
  1500 |    31 |      117.072200 |        1.115108 |        1.176906 |     5.541895
  1600 |    31 |      117.054944 |        1.318383 |        1.330590 |     0.925909
  1700 |    31 |      129.180035 |        1.330209 |        1.353502 |     1.751116
  1800 |    31 |      131.140375 |        1.479006 |        1.500010 |     1.420189
  1900 |    31 |      113.057909 |        1.792502 |        1.960015 |     9.345198
  2000 |    31 |      122.058007 |        1.980686 |        1.999688 |     0.959363
  2100 |    31 |      134.595774 |        1.975918 |        1.999998 |     1.218688
  2200 |    31 |      132.798903 |        2.078414 |        2.197409 |     5.725266
  2300 |    31 |      147.026842 |        2.146697 |        2.192497 |     2.133520
  2400 |    31 |      132.299024 |        2.566004 |        2.629590 |     2.478026
  2500 |    31 |      136.477052 |        2.669883 |        2.789903 |     4.495325
  2600 |    31 |      136.967271 |        2.815008 |        3.000498 |     6.589312
  2700 |    31 |      148.259186 |        2.921486 |        2.994394 |     2.495593
  2800 |    31 |      149.659801 |        3.125000 |        3.175092 |     1.602936
  2900 |    31 |      155.515550 |        3.124094 |        3.374290 |     8.008609
  3000 |    31 |      162.490171 |        3.263807 |        3.379297 |     3.538504
   500 |    32 |       84.397414 |        0.180602 |        0.182915 |     1.280528
   600 |    32 |       64.341854 |        0.350189 |        0.351596 |     0.401688
   700 |    32 |       58.726632 |        0.498796 |        0.501084 |     0.458869
   800 |    32 |       79.803253 |        0.493908 |        0.499988 |     1.230933
   900 |    32 |       69.461902 |        0.690198 |        0.718689 |     4.127949
  1000 |    32 |       62.992325 |        0.968409 |        0.999808 |     3.242405
  1100 |    32 |       76.194045 |        0.975895 |        0.999904 |     2.460178
  1200 |    32 |       90.734042 |        0.975299 |        0.999904 |     2.522796
  1300 |    32 |      106.549867 |        0.979900 |        0.999904 |     2.041363
  1400 |    32 |      110.768267 |        1.093984 |        1.107216 |     1.209546
  1500 |    32 |      124.349699 |        1.092792 |        1.124692 |     2.919167
  1600 |    32 |      120.866582 |        1.315403 |        1.328015 |     0.958820
  1700 |    32 |      121.742930 |        1.436400 |        1.499605 |     4.400219
  1800 |    32 |      135.091978 |        1.492190 |        1.500607 |     0.564015
  1900 |    32 |      114.413041 |        1.758981 |        1.999998 |    13.702103
  2000 |    32 |      126.017040 |        1.990509 |        2.000093 |     0.481506
  2100 |    32 |      137.056971 |        1.975894 |        2.033710 |     2.926094
  2200 |    32 |      139.594520 |        2.056384 |        2.184510 |     6.230652
  2300 |    32 |      155.537636 |        2.099991 |        2.129006 |     1.381698
  2400 |    32 |      138.687464 |        2.517104 |        2.602506 |     3.392849
  2500 |    32 |      143.772533 |        2.710700 |        2.737188 |     0.977176
  2600 |    32 |      150.935888 |        2.776599 |        2.803206 |     0.958277
  2700 |    32 |      152.809772 |        2.948809 |        3.005791 |     1.932375
  2800 |    32 |      150.496377 |        3.153896 |        3.274512 |     3.824348
  2900 |    32 |      154.959315 |        3.331017 |        3.389287 |     1.749300
  3000 |    32 |      158.365196 |        3.363490 |        3.585601 |     6.603580
